date,country,party,pos_corpus,topic,direction,text
201211,61,61620,619,NA,NA,"Just as George Washington wisely warned America to avoid foreign entanglements and enter into only temporary alliances, we oppose the adoption or ratification of international treaties that weaken or encroach upon American sovereignty."
201211,61,61620,621,NA,NA,"We are the party of sustainable jobs and economic growth – through American energy, agriculture, and environmental policy."
201211,61,61620,622,NA,NA,"We are also the party of America’s growers and producers, farmers, ranchers, foresters, miners,"
201211,61,61620,623,NA,NA,and all those who bring from the earth the minerals and energy that are the lifeblood of our nation’s historically strong economy.
201211,61,61620,624,NA,NA,We are as well the party of traditional conservation: the wise development of resources that keeps in mind both the sacrifices of past generations to secure that bounty
201211,61,61620,625,NA,NA,and our responsibility to preserve it for future generations.
201211,61,61620,627,NA,NA,The Republican Party is committed to domestic energy independence.
201211,61,61620,628,NA,NA,"The United States and its neighbors to the North and South have been blessed with abundant energy resources, tapped and untapped, traditional and alternative, that are among the largest and most valuable on earth."
201211,61,61620,629,NA,NA,Advancing technology has given us a more accurate understanding of the nation’s enormous reserves that are ours for the development.
201211,61,61620,630,NA,NA,The role of public officials must be to encourage responsible development across the board.
201211,61,61620,631,NA,NA,"Unlike the current Administration, we will not pick winners and losers in the energy marketplace."
201211,61,61620,632,NA,NA,"Instead, we will let the free market and the public’s preferences determine the industry outcomes."
201211,61,61620,633,NA,NA,"In assessing the various sources of potential energy, Republicans advocate an alloftheabove diversified approach, taking advantage of all our American Godgiven resources."
201211,61,61620,634,NA,NA,That is the best way to advance North American energy independence.
201211,61,61620,635,NA,NA,"Our policies aim at energy security to ensure an affordable, stable, and reliable energy supply for all parts of the country and all sectors of the economy."
201211,61,61620,636,NA,NA,Energy security is intimately linked to national security both in terms of our current dependence upon foreign supplies
201211,61,61620,637,NA,NA,and because some of the hundreds of billions of dollars we pay for foreign oil ends up in the hands of terrorist groups that wish to harm us.
201211,61,61620,638,NA,NA,"A growing, prosperous economy and our standard of living and quality of life, moreover, depend on affordable and abundant domestic energy supplies."
201211,61,61620,639,NA,NA,A strong and stable energy sector is a job generator
201211,61,61620,640,NA,NA,"and a catalyst of economic growth,"
201211,61,61620,641,NA,NA,not only in the laborintensive energy industry but also in its secondary markets.
201211,61,61620,642,NA,NA,"The Republican Party will encourage and ensure diversified domestic sources of energy, from research and development, exploration, production, transportation, transmission, and consumption in a way that is economically viable and jobproducing,"
201211,61,61620,643,NA,NA,as well as environmentally sound.
201211,61,61620,644,NA,NA,"When our energy industry is revitalized, millions more Americans will find work in manufacturing, food production, metals, minerals, packaging, transportation and other fields – because of the jobs that will be created in, and as a result of, the energy sector. We are determined to create jobs,"
201211,61,61620,645,NA,NA,"spur economic growth,"
201211,61,61620,646,NA,NA,"lower energy prices,"
201211,61,61620,647,NA,NA,and strengthen our energy industry.
201211,61,61620,649,NA,NA,Coal is a lowcost and abundant energy source with hundreds of years of supply.
201211,61,61620,650,NA,NA,"We look toward the private sector’s development of new, stateoftheart coalfired plants that will be lowcost, environmentally responsible, and efficient."
201211,61,61620,651,NA,NA,"We also encourage research and development of advanced technologies in this sector, including coaltoliquid, coal gasification, and related technologies for enhanced oil recovery."
201211,61,61620,652,NA,NA,"The current Administration—with a President who publicly threatened to bankrupt anyone who builds a coalpowered plant—seems determined to shut down coal production in the United States,"
201211,61,61620,653,NA,NA,even though there is no costeffective substitute for it or for the hundreds of thousands of jobs that go with it as the nation’s largest source of electricity generation.
201211,61,61620,654,NA,NA,We will end the EPA’s war on coal
201211,61,61620,655,NA,NA,"and encourage the increased safe development in all regions of the nation’s coal resources,"
201211,61,61620,656,NA,NA,"the jobs it produces,"
201211,61,61620,657,NA,NA,"and the affordable, reliable energy that it provides for America."
201211,61,61620,658,NA,NA,"Further, we oppose any and all cap and trade legislation."
201211,61,61620,659,NA,NA,All estimates of America’s oil and natural gas reserves indicate an incredible bounty for the use of many generations to come.
201211,61,61620,660,NA,NA,"At a time when unemployment has been above 8 percent for 42 consecutive months, the longest stretch since the Great Depression, and some 23 million Americans are either unemployed, underemployed, or have given up on finding work, we should be pursuing our oil and gas resources  both  on  and  offshore.  "
201211,61,61620,661,NA,NA," It is  nonsensical  to  spurn  real  job creation  by  putting  almost  all of  our  coastal  waters  off  limits to  energy  exploration,  while urging  other  nations  to  explore their  coasts.  "
201211,61,61620,662,NA,NA,"We  call  for  a  reasoned  approach  to  all  offshore energy  development  on  the  East Coast  and  other  appropriate  waters,"
201211,61,61620,663,NA,NA, and  support  the  right  of States  to  a  reasonable  share  of  the  resulting  revenue and  royalties.  
201211,61,61620,664,NA,NA, We  support  opening  the  Outer  Continental  Shelf  (OCS)  for  energy  exploration  and development  and  ending  the  current  Administration’s  moratorium  on  permitting;  
