date,party,pos_corpus,topic,direction,text
200611,22220,651,NA,NA,"Het onderwijsbeleid van de afgelopen decennia kenmerkt zich bovendien door grootschalige vernieuwingen, regeldrift, meer managers en minder kwaliteit."
200611,22220,652,NA,NA,Het onderwijs bewijst dat vernieuwing lang niet altijd verbetering is.
200611,22220,653,NA,NA,In het onderwijs is juist een trend naar de ‘middelmaat’.
200611,22220,654,NA,NA,Onderwijs vormt kinderen en jongeren en leidt hen op voor een toekomstige werkplek.
200611,22220,655,NA,NA,"Op school kan ook een basis worden gelegd voor het opdoen van waarden en normen, democratische vorming en actief burgerschap."
200611,22220,656,NA,NA,Onderwijs is daarmee de belangrijkste investering in de toekomst van onze samenleving.
200611,22220,657,NA,NA,Verschillende onderzoeken laten zien dat in het basisonderwijs sprake is van een gestage daling van het onderwijsniveau.
200611,22220,658,NA,NA,"Op de onderdelen cijferen en rekenkundige bewerkingen, verhoudingen en procenten wordt slechts door de helft van de leerlingen een ‘voldoende’ gehaald."
200611,22220,659,NA,NA,Dezelfde bevindingen waren er al eerder voor taal en lezen.
200611,22220,660,NA,NA,Een daling van de kwaliteit is ook te zien in het voortgezet onderwijs.
200611,22220,661,NA,NA,Toch stromen steeds meer leerlingen door naar hogere opleidingen.
200611,22220,662,NA,NA,In het onderwijs is sprake van tegengestelde bewegingen: enerzijds zien we een stijging van de deelname aan hogere opleidingen en anderzijds een verlaging van het niveau van diezelfde opleidingen.
200611,22220,663,NA,NA,Het gevolg is dat leerlingen in de vervolgopleidingen vaak niet het vereiste niveau hebben om deze opleiding zonder problemen te beginnen.
200611,22220,664,NA,NA,Dit leidt tot niveauverlaging in het middelbaar en hoger beroepsonderwijs.
200611,22220,665,NA,NA,En tot selectie aan de poort en het geven van bijspijkercursussen door universiteiten.
200611,22220,666,NA,NA,"Een mogelijke oorzaak voor deze paradoxale ontwikkeling is de toenemende druk van ouders om kinderen een zo hoog mogelijke opleiding te laten volgen, omdat ze daarmee meer kansen zouden hebben op een goede baan."
200611,22220,667,NA,NA,"Daarnaast wil de overheid dat in de toekomst de helft van de mensen een HBO-of WO-opleiding heeft, een streven dat in de huidige situatie alleen gerealiseerd lijkt te kunnen worden door het niveau te verlagen."
200611,22220,668,NA,NA,Een belangrijke oorzaak voor het dalende onderwijsniveau is ook het loslaten door de overheid van het toezicht op de eindtermen en inhoud van het leerplan.
200611,22220,669,NA,NA,De grotere vrijheid die schoolmanagers op dit gebied hebben gekregen heeft vooral geleid tot vage en moeilijk te evalueren competentiedoelen en niet-onderbouwde ‘innovatieve’ onderwijsconcepten.
200611,22220,670,NA,NA,Nederland besteedt verhoudingsgewijs minder geld aan onderwijs dan de ons omringende landen.
200611,22220,671,NA,NA,We behoren in de Europese Unie op onderwijsgebied tot de kleinste investeerders.
200611,22220,672,NA,NA,Veel scholen hebben te weinig geld voor het onderhoud van de scholen.
200611,22220,673,NA,NA,Er zijn veel oude gebouwen en onhygiënische lokalen.
200611,22220,674,NA,NA,"Veel scholen hebben te grote klassen, met te verschillende leerlingen, waar de leraar wordt gereduceerd tot een soort activiteitenbegeleider."
200611,22220,675,NA,NA,"Sommige scholen slagen erin om met behulp van hoge ouderbijdragen en sponsoring de financiële tekorten te compenseren, maar dit is geen structurele en ook geen eerlijke oplossing."
200611,22220,676,NA,NA,"Voor zover de afgelopen jaren extra investeringen in het onderwijs zijn gedaan, zijn die in de praktijk nauwelijks terechtgekomen bij de leraar."
200611,22220,677,NA,NA,Veel geld is gegaan naar de schoolorganisatie.
200611,22220,678,NA,NA,Het huidige functiewaarderingssysteem voor leraren leidt bovendien tot ongelijkheid.
200611,22220,679,NA,NA,"Competentiebeloning, een prestatiebeloning voor personeel dat zich op een ‘bijzondere manier’ onderscheidt, leidt tot onnodige verdeeldheid."
200611,22220,680,NA,NA,"Veel onderwijsvernieuwingen, zoals de basisvorming, het VMBO en de ‘tweede fase’, zijn in het verleden van bovenaf aan scholen opgelegd."
200611,22220,681,NA,NA,Deze vernieuwingen bleken onvoldoende doordacht.
200611,22220,682,NA,NA,Ook hadden scholen vaak te weinig tijd en geld voor een gedegen invoering.
200611,22220,683,NA,NA,"Dit geldt ook nu weer voor het ‘nieuwe leren’, waarbij de nadruk te eenzijdig wordt gelegd op het ontwikkelen van eigen vaardigheden."
200611,22220,684,NA,NA,Onderwijs geven is in eerste instantie een zaak van de leraren en het is kwalijk dat het ministerie of het management vergaand voorschrijft wat leraren moeten doen.
200611,22220,685,NA,NA,Dit leidt tot veel ergernis onder het onderwijspersoneel.
200611,22220,686,NA,NA,De door het ministerie voorgestane autonomie van de scholen geldt vooral voor schoolbestuurders.
200611,22220,687,NA,NA,"Veel taken die vroeger door het ministerie werden geregeld, worden nu door het schoolbestuur en het management uitgevoerd."
200611,22220,688,NA,NA,Het gaat daarbij zowel om arbeidsvoorwaardelijke kwesties als om de onderwijsinhoud.
200611,22220,689,NA,NA,Leraren zélf merken nog veel te weinig van de veelgeprezen autonomie in het onderwijs.
200611,22220,690,NA,NA,Tweederde van de leerlingen in het voortgezet onderwijs gaat naar het voorbereidend middelbaar beroepsonderwijs.
200611,22220,691,NA,NA,Deze scholen worden geconfronteerd met een combinatie van problemen.
200611,22220,692,NA,NA,"Té verschillende leerlingen gaan naar het VMBO, van kinderen die vroeger naar het speciaal onderwijs gingen tot vroegere MAVO-leerlingen."
200611,22220,693,NA,NA,"Veel vakken hebben bovendien een te hoog theoretisch gehalte, wat voor praktisch ingestelde leerlingen te zwaar uitpakt."
200611,22220,694,NA,NA,Een probleem is ook dat scholen vaak veel te groot zijn.
200611,22220,695,NA,NA,"In het VMBO is sprake van een onaanvaardbaar hoge schooluitval: circa 50.000 leerlingen verlaten elk jaar hun school zonder diploma, wat ten koste gaat van hun kans op werk."
200611,22220,696,NA,NA,"Het ingewikkelde stelsel met leerwegen en sectoren, leerwegondersteunend onderwijs en theoretische vakken, werkt voor leerlingen vaak demotiverend."
200611,22220,697,NA,NA,Na een vierjarige opleiding op een VMBO-school moeten leerlingen overstappen naar een Regionaal Opleidingscentrum (ROC).
200611,22220,698,NA,NA,"Ook daar wachten hen weer ingewikkelde keuzemogelijkheden, met talrijke niveaus en specialisaties."
200611,22220,699,NA,NA,Ook op deze ROC’s is sprake van enorme tussentijdse uitval.
200611,22220,700,NA,NA,Niemand zou van school moeten zonder diploma.
200611,22220,701,NA,NA,Elke jongere tot 23 jaar moet leren óf werken.
200611,22220,702,NA,NA,"Een alternatief voor het huidige VMBO is dat leerlingen die niet naar de HAVO of het VWO gaan, gedurende drie jaar een opleiding krijgen in kleinschalige, wijkgebonden scholen met niet meer dan enkele honderden leerlingen."
200611,22220,703,NA,NA,Deze opleiding moet vanaf de eerste dag praktisch zijn – wat niet per se hetzelfde is als beroepsgericht.
200611,22220,704,NA,NA,"Op deze wijkgebonden scholen zou veel nadruk moeten liggen op taalverwerving, sociale cohesie, burgerschap en oriëntatie op beroepen en opleidingen, bijvoorbeeld door snuffelstages buiten de school."
200611,22220,705,NA,NA,Ook moeten leerlingen een bijdrage kunnen leveren aan wijkbeheer en wijkonderhoud.
200611,22220,706,NA,NA,"Aansluitend kunnen leerlingen gedurende een jaar een opleiding volgen binnen het MBO, waardoor ze een duidelijker beeld krijgen van de mogelijkheden in een bepaalde sector."
200611,22220,707,NA,NA,Daarna waaieren ze uit naar meer specifieke beroepsopleidingen.
200611,22220,708,NA,NA,"In deze opzet duurt de totale opleiding niet langer, maar is er wel een extra jaar funderend onderwijs en duurt ook de beroepsopleiding zélf een jaar langer."
200611,22220,709,NA,NA,Een bijkomend voordeel is dat de beroepsopleiding start op een leeftijd waarop de leerlingen nog volledig leerplichtig zijn.
200611,22220,710,NA,NA,Veel studenten en docenten aan de universiteiten en hogescholen klagen over de dalende kwaliteit van het onderwijs.
200611,22220,711,NA,NA,In het hoger onderwijs is een proces gaande van uitdijende en bedrijfsmatig georganiseerde instellingen.
200611,22220,712,NA,NA,In plaats van onderlinge samenwerking is concurrentie tussen onderwijsinstellingen de norm geworden.
200611,22220,713,NA,NA,Zoveel mogelijk studenten moeten zo snel mogelijk afstuderen.
200611,22220,714,NA,NA,Steeds minder docenten moeten steeds meer studenten opleiden.
200611,22220,715,NA,NA,"Zelfstudie is een toverwoord geworden, contact met docenten lijkt van secundair belang."
200611,22220,716,NA,NA,Klachten van studenten over gebrek aan begeleiding worden weggemasseerd in nietszeggende statistieken.
200611,22220,717,NA,NA,Persoonlijke aandacht en gedegen studie worden op deze manier bemoeilijkt.
200611,22220,718,NA,NA,De invoering van ‘leerrechten’ is hiervoor exemplarisch.
200611,22220,719,NA,NA,"Deze leerrechten, die uitgaan van vraagfinanciering via studenten, maken de financiering van de instellingen hoogst onzeker."
200611,22220,720,NA,NA,"Omdat structurele financiering niet meer is gewaarborgd, komt de kwaliteit van het hoger onderwijs in gevaar."
200611,22220,721,NA,NA,Studeren moet wat ons betreft weer centraal komen te staan op universiteiten en hogescholen.
200611,22220,722,NA,NA,"De aanvullende studiebeurs wordt verruimd, zodat studenten meer tijd kunnen besteden aan hun studie."
200611,22220,723,NA,NA,"De ontwikkeling van topopleidingen aan universiteiten wordt aangemoedigd, op voorwaarde dat selectie van studenten niet plaatsvindt door middel van collegegelddifferentiatie, maar op basis van kwaliteit."
200611,22220,724,NA,NA,Meer investeringen worden gedaan in onafhankelijk wetenschappelijk onderzoek.
200611,22220,725,NA,NA,Bij onderzoek in opdracht moet de onafhankelijkheid van onderzoekers en instellingen worden gewaarborgd.
200611,22220,726,NA,NA,De positie van jonge onderzoekers wordt verbeterd en er komen meer doorstroommogelijkheden voor pas gepromoveerden.
200611,22220,727,NA,NA,"Op verschillende onderwijsniveaus zien we dezelfde problemen terugkeren: het geld wordt te vaak verkeerd besteed, nogal wat leraren en docenten raken gedemotiveerd, de autonomie van instellingen blijft veelal beperkt tot de schoolmanagers en de leerlingen en studenten worden te veel aan hun lot overgelaten."
200611,22220,728,NA,NA,Deze ontwikkelingen moeten we keren.
200611,22220,729,NA,NA,Leraar en leerling moeten weer in het middelpunt van het onderwijs komen te staan.
200611,22220,730,NA,NA,"Daarbij zijn een goede opleiding van leraren en docenten, herstel van de beroepseer en het stellen van vertrouwen in onderwijsgevenden van groot belang."
200611,22220,731,NA,NA,De overheid dient te zorgen voor goede randvoorwaarden en voor voldoende financiering; de leraar en de docent zorgen voor goed onderwijs.
200611,22220,732,NA,NA,Om het beroep van leraar aantrekkelijker te maken zijn investeringen nodig in de beloning en de arbeidsvoorwaarden van onderwijzend personeel.
200611,22220,733,NA,NA,"Bestaande kwantitatieve sturingsmechanismen, waarbij zo veel mogelijk leerlingen zo hoog mogelijk moeten worden opgeleid, moeten plaatsmaken voor sturing op kwaliteit, waarbij verhoging van het niveau van alle onderwijsvormen centraal staat."
200611,22220,734,NA,NA,"Hiervoor is een ‘kerncurriculum’ nodig, voor in ieder geval het primair onderwijs, het voortgezet onderwijs en het MBO, waarin sprake is van een duidelijke opbouw van de leerstof in elk schooltype en leerjaar."
200611,22220,735,NA,NA,Dit kerncurriculum dient vergezeld te gaan van specifieke eindtermen.
200611,22220,736,NA,NA,"Om dit mogelijk te maken moet de autonomie van scholen, voor zover het gaat om het kerncurriculum, worden beperkt."
200611,22220,737,NA,NA,Scholen moeten wel de vrijheid behouden om daarnaast het onderwijsaanbod zélf in te vullen.
200611,22220,738,NA,NA,Ook zijn zij vrij in de keuze van de onderwijsvormen die het beste passen bij hun leerlingen.
200611,22220,739,NA,NA,Het ontstaan van meer gemengde scholen wordt bevorderd.
200611,22220,740,NA,NA,Gemeenten gaan met basisscholen afspraken maken over dubbele wachtlijsten: één voor leerlingen met een achterstand en één voor leerlingen zonder achterstand.
200611,22220,741,NA,NA,"Alle leerlingen krijgen een acceptatierecht, als de ouders de grondslag van de school respecteren."
200611,22220,742,NA,NA,Sponsoring en reclame op scholen worden afgebouwd en de vrijwillige ouderbijdragen in het onderwijs worden gemaximeerd en vervolgens zoveel mogelijk afgebouwd.
200611,22220,743,NA,NA,"Op basisscholen komen voldoende vakleerkrachten voor handvaardigheid, muziek en gymnastiek."
200611,22220,744,NA,NA,Ook komen er voldoende gekwalificeerde mensen voor tussenschoolse opvang.
200611,22220,745,NA,NA,Meer investeringen zijn nodig in conciërges en klassenassistenten
200611,22220,746,NA,NA,en in de kwaliteit van de schoolgebouwen.
200611,22220,747,NA,NA,De klassen in het speciaal onderwijs worden kleiner en de toegang voor leerlingen tot dit schooltype wordt eenvoudiger.
200611,22220,748,NA,NA,Meer aandacht komt er voor de bestrijding van analfabetisme.
200611,22220,749,NA,NA,Extra kosten en administratieve rompslomp worden voorkomen door schoolboeken rechtstreeks en gratis via de school te leveren.
200611,22220,750,NA,NA,Uitval in het VMBO en het beroepsonderwijs worden bestreden door kleinere klassen en intensievere begeleiding.
200611,22220,751,NA,NA,Voor leerlingen die dat nodig hebben worden lessen meer praktijkgericht.
200611,22220,752,NA,NA,Door de betrokkenheid van ouders te vergroten kan voortijdige uitval worden aangepakt.
200611,22220,753,NA,NA,Delen van het wijkbeheer en wijkonderhoud worden in het onderwijsprogramma ingepast.
200611,22220,754,NA,NA,Dat vergroot de mogelijkheden tot praktisch leren
200611,22220,755,NA,NA,én bevordert de binding van de school aan de wijk.
200611,22220,756,NA,NA,De doorstroommogelijkheden van VMBO naar HAVO voor leerlingen in de hoogste leerweg worden groter.
200611,22220,757,NA,NA,Bedrijfsleven en scholen gaan samen zorgen voor voldoende stageplaatsen.
200611,22220,758,NA,NA,Elke jongere tot 23 jaar moet leren of werken.
200611,22220,759,NA,NA,Geen jongere mag de school verlaten zonder diploma.
200611,22220,760,NA,NA,In het lesprogramma van het middelbaar onderwijs komt ruimte voor een maatschappelijke stage van enkele maanden.
200611,22220,761,NA,NA,"Deze stage biedt jongeren de kans onder deskundige begeleiding praktische ervaring op te doen in het onderwijs, de zorg, de maatschappelijke dienstverlening, de publieke sector of het bedrijfsleven."
200611,22220,762,NA,NA,Mensen krijgen na afronding van een beroepsopleiding de mogelijkheden om zich op latere leeftijd verder te scholen.
200611,22220,763,NA,NA,Jongeren krijgen meer inspraak op school en in de wijk.
200611,22220,764,NA,NA,"Filosofie, maatschappijleer en geschiedenis worden een vast onderdeel van het lesprogramma in het basis- en voortgezet onderwijs."
200611,22220,765,NA,NA,De aanvullende beurs voor studenten wordt flink verhoogd.
200611,22220,766,NA,NA,Private opleidingen krijgen geen overheidsfinanciering.
200611,22220,767,NA,NA,Bij publiekprivate samenwerking in het hoger onderwijs dienen de verschillende geldstromen te worden gescheiden.
